datetime,datetime_id,aqi_epa_calc,pm2_5_nowcast,pm10_nowcast,co_ppm_8hr_avg,no2_ppb,so2_ppb,pm2_5_pm10_ratio,traffic_index,total_pm,pm_weighted,hour,is_rush_hour,is_weekend,season,pm2_5_nowcast_lag_1h,no2_ppb_lag_1h
2024-10-28 08:00:00+00:00,1730102400,172,95.56142857142858,233.06857142857143,1.0663868372902534,20.402680114334157,3.1828583023756747,0.4100142202172261,,328.63,136.81357142857144,13,0,0,3,,17.85168077729837
2024-10-28 09:00:00+00:00,1730106000,172,96.27000000000001,232.48266666666666,1.0663868372902534,25.499364206453574,3.6408235257390813,0.4140953877565066,,328.75266666666664,137.1338,14,0,0,3,95.56142857142858,20.402680114334157
2024-10-28 10:00:00+00:00,1730109600,171,93.72032258064516,226.98451612903227,1.0663868372902534,28.050363543489368,3.7743967158867417,0.4128930209819626,,320.70483870967746,133.6995806451613,15,0,0,3,96.27000000000001,25.499364206453574
2024-10-28 11:00:00+00:00,1730113200,168,88.22936507936508,218.49460317460318,1.0663868372902534,25.866070361152474,3.5492304810664006,0.4038056949574142,,306.7239682539683,127.30893650793651,16,0,0,3,93.72032258064516,28.050363543489368
2024-10-28 12:00:00+00:00,1730116800,166,83.59346456692913,212.26866141732282,1.0663868372902534,25.866070361152474,3.5492304810664006,0.39380973153914295,,295.862125984252,122.19602362204722,17,1,0,3,88.22936507936508,25.866070361152474
2024-10-28 13:00:00+00:00,1730120400,164,81.35799999999999,209.88501960784313,1.0663868372902534,33.88045994500658,3.5492304810664006,0.38763128570115324,20.75483070192005,291.2430196078431,119.91610588235292,18,1,0,3,83.59346456692913,25.866070361152474
2024-10-28 14:00:00+00:00,1730124000,163,79.48534246575342,208.9306457925636,1.0824122367011781,34.60855767245221,2.957692067555333,0.38043888757549854,21.198099498151795,288.41598825831704,118.31893346379647,19,1,0,3,81.35799999999999,33.88045994500658
2024-10-28 15:00:00+00:00,1730127600,162,76.44970674486802,206.17763440860216,1.0780422683862905,26.5941680885981,2.366153654044267,0.37079534336571274,16.387717760513375,282.6273411534702,115.36808504398826,20,1,0,3,79.48534246575342,34.60855767245221
2024-10-28 16:00:00+00:00,1730131200,161,74.36883732291159,200.88123106985833,1.0605602128704035,24.043168751562312,2.549339743389629,0.370212970753097,14.850125336085547,275.2500683927699,112.32255544699561,21,1,0,3,76.44970674486802,26.5941680885981
2024-10-28 17:00:00+00:00,1730134800,160,73.77427350427351,193.6688547008547,1.029967161281685,24.771266479007945,2.8432007617144817,0.3809299828732241,15.27474675191744,267.44312820512823,109.74264786324787,22,1,0,3,74.36883732291159,24.043168751562312
2024-10-28 18:00:00+00:00,1730138400,160,73.38545787545787,186.53411477411476,0.9950041413780792,24.043168751562312,2.957692067555333,0.39341574577028277,14.823902907488618,259.9195726495726,107.33005494505494,23,0,0,3,73.77427350427351,24.771266479007945
2024-10-28 19:00:00+00:00,1730142000,159,70.36935286935287,181.01510378510378,0.964411089789361,21.130777841779786,2.5264414822214594,0.38874851544373584,13.064231140983615,251.38445665445664,103.56307814407813,0,0,0,3,73.38545787545787,24.043168751562312
2024-10-28 20:00:00+00:00,1730145600,156,64.77493284493283,178.41521611721612,0.9185215124062834,15.300681440262577,1.7746152405332003,0.36305722266634854,9.547817469120059,243.19014896214895,98.86701782661781,1,0,0,3,70.36935286935287,21.130777841779786
2024-10-28 21:00:00+00:00,1730149200,153,59.86234676434676,179.29628571428572,0.8383966976079972,9.56093293193205,1.4540395841788156,0.3338738810224953,6.071918438202429,239.15863247863248,95.69252844932845,2,0,0,3,64.77493284493283,15.300681440262577
